"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"PNFP","Pinnacle Financial Partners, Inc.","63.13","$4.83B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/pnfp",
"PT","Pintec Technology Holdings Limited","1.83","$69.43M","2018","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/pt",
"PBFS","Pioneer Bancorp, Inc.","14.91","$387.33M","2019","Finance","Banks","https://old.nasdaq.com/symbol/pbfs",
"PPSI","Pioneer Power Solutions, Inc.","2.375","$20.72M","n/a","Consumer Durables","Electrical Products","https://old.nasdaq.com/symbol/ppsi",
"PXLW","Pixelworks, Inc.","3.69","$141.41M","2000","Technology","Semiconductors","https://old.nasdaq.com/symbol/pxlw",
"PLYA","Playa Hotels & Resorts N.V.","7.46","$964.96M","n/a","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/plya",
"PLXS","Plexus Corp.","76.86","$2.25B","n/a","Technology","Electrical Products","https://old.nasdaq.com/symbol/plxs",
"PLUG","Plug Power, Inc.","4.08","$1.19B","1999","Energy","Industrial Machinery/Components","https://old.nasdaq.com/symbol/plug",
"PLBC","Plumas Bancorp","26.3","$135.7M","n/a","Finance","Finance Companies","https://old.nasdaq.com/symbol/plbc",
"PS","Pluralsight, Inc.","17.43","$2.45B","2018","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/ps",
"PSTI","Pluristem Therapeutics, Inc.","3.905","$61.35M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/psti",
"PSTV","PLUS THERAPEUTICS, Inc.","2.57","$9.69M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/pstv",
"PSTVZ","PLUS THERAPEUTICS, Inc.","0.0049","n/a","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/pstvz",
"PLXP","PLx Pharma Inc.","4.64","$42.46M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/plxp",
"PCOM","Points International, Ltd.","15.05","$203.51M","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/pcom",
"POLA","Polar Power, Inc.","2.7","$27.39M","2016","Miscellaneous","Industrial Machinery/Components","https://old.nasdaq.com/symbol/pola",
"PTE","PolarityTE, Inc.","2.93","$79.81M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/pte",
"POOL","Pool Corporation","214.1","$8.57B","1995","Consumer Durables","Industrial Specialties","https://old.nasdaq.com/symbol/pool",
"POPE","Pope Resources","92.6166","$403.34M","n/a","Consumer Non-Durables","Environmental Services","https://old.nasdaq.com/symbol/pope",
"BPOP","Popular, Inc.","58.44","$5.65B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/bpop",
"BPOPM","Popular, Inc.","26.97","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/bpopm",
"BPOPN","Popular, Inc.","26.95","$323.4M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/bpopn",
"KCAPL","Portman Ridge Finance Corporation","25.1741","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/kcapl",
"PTMN","Portman Ridge Finance Corporation","2.18","$97.64M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ptmn",
"PTLA","Portola Pharmaceuticals, Inc.","23.96","$1.86B","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ptla",
"PPHI","Positive Physicians Holdings, Inc.","11.4","$41.22M","2019","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/pphi",
"PBPB","Potbelly Corporation","4.31","$101.75M","2013","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/pbpb",
"PCH","PotlatchDeltic Corporation","43.28","$2.91B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/pch",
"POWL","Powell Industries, Inc.","48.12","$557.68M","n/a","Consumer Durables","Electrical Products","https://old.nasdaq.com/symbol/powl",
"POWI","Power Integrations, Inc.","100.35","$2.95B","1997","Technology","Semiconductors","https://old.nasdaq.com/symbol/powi",
"PBTS","Powerbridge Technologies Co., Ltd.","3.4","$30.32M","2019","Technology","EDP Services","https://old.nasdaq.com/symbol/pbts",
"PWFL","PowerFleet, Inc.","6.41","$183.57M","n/a","Capital Goods","Telecommunications Equipment","https://old.nasdaq.com/symbol/pwfl",
"PRAA","PRA Group, Inc.","36.66","$1.66B","2002","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/praa",
"PRAH","PRA Health Sciences, Inc.","108.75","$6.88B","2014","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://old.nasdaq.com/symbol/prah",
"PRPO","Precipio, Inc.","1.93","$14.34M","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://old.nasdaq.com/symbol/prpo",
"DTIL","Precision BioSciences, Inc.","15.01","$762.32M","2019","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/dtil",
"POAI","Predictive Oncology Inc.","2.42","$9.53M","n/a","Health Care","Industrial Specialties","https://old.nasdaq.com/symbol/poai",
"PFBC","Preferred Bank","58.58","$875.94M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/pfbc",
"PLPC","Preformed Line Products Company","60","$300.5M","n/a","Basic Industries","Water Supply","https://old.nasdaq.com/symbol/plpc",
"PFBI","Premier Financial Bancorp, Inc.","17.08","$250.22M","1996","Finance","Major Banks","https://old.nasdaq.com/symbol/pfbi",
"PINC","Premier, Inc.","35.92","$2.39B","2013","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/pinc",
"PRVL","Prevail Therapeutics Inc.","16.47","$561.66M","2019","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/prvl",
"PRGX","PRGX Global, Inc.","4.3","$99.37M","1996","Consumer Services","Diversified Commercial Services","https://old.nasdaq.com/symbol/prgx",
"PSMT","PriceSmart, Inc.","68.91","$2.11B","n/a","Consumer Services","Department/Specialty Retail Stores","https://old.nasdaq.com/symbol/psmt",
"PNRG","PrimeEnergy Resources Corporation","148.28","$297.36M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/pnrg",
"PRMW","Primo Water Corporation","11.24","$441M","2010","Consumer Non-Durables","Food Distributors","https://old.nasdaq.com/symbol/prmw",
"PRIM","Primoris Services Corporation","21.71","$1.06B","n/a","Basic Industries","Water Supply","https://old.nasdaq.com/symbol/prim",
"PVAL","Principal Contrarian Value Index ETF","28.4356","$5.69M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/pval",
"PFG","Principal Financial Group Inc","55.59","$15.44B","2001","Finance","Accident &Health Insurance","https://old.nasdaq.com/symbol/pfg",
"BTEC","Principal Healthcare Innovators Index ETF","38.7412","$60.05M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/btec",
"PDEV","Principal International Multi-Factor Core Index ETF","26.58","$18.61M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/pdev",
"GENY","Principal Millennials Index ETF","42.475","$23.36M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/geny",
"PSET","Principal Price Setters Index ETF","41.2896","$18.58M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/pset",
"PY","Principal Shareholder Yield Index ETF","34.2205","$10.27M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/py",
"PMOM","Principal Sustainable Momentum Index ETF","29.12","$5.82M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/pmom",
"PLC","Principal U.S. Large-Cap Multi-Factor Core Index ETF","26.5","$6.63M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/plc",
"USMC","Principal U.S. Mega-Cap Multi-Factor Index ETF","31.58","$1.5B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/usmc",
"PSC","Principal U.S. Small-Cap Multi-Factor Index ETF","32.58","$395.85M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/psc",
"PSM","Principal U.S. Small-MidCap Multi-Factor Core Index ETF","26.398","$10.56M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/psm",
"PRNB","Principia Biopharma Inc.","56.32","$1.85B","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/prnb",
"PRTH","Priority Technology Holdings, Inc.","2.7","$180.92M","2016","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/prth",
"UFO","Procure Space ETF","26.865","$15.45M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ufo",
"PDEX","Pro-Dex, Inc.","16.5","$64.36M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/pdex",
"IPDN","Professional Diversity Network, Inc.","0.91","$8.13M","2013","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/ipdn",
"PAAC","Proficient Alpha Acquisition Corp.","10.05","$145.39M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/paac",
"PAACR","Proficient Alpha Acquisition Corp.","0.17","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/paacr",
"PAACU","Proficient Alpha Acquisition Corp.","10.34","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/paacu",
"PAACW","Proficient Alpha Acquisition Corp.","0.1599","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/paacw",
"PFIE","Profire Energy, Inc.","1.37","$64.93M","n/a","Energy","Metal Fabrications","https://old.nasdaq.com/symbol/pfie",
"PROF","Profound Medical Corp.","10","$118.53M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/prof",
"PGNX","Progenics Pharmaceuticals Inc.","5.1","$440.75M","1997","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/pgnx",
"PRGS","Progress Software Corporation","42.49","$1.9B","1991","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/prgs",
"PGNY","Progyny, Inc.","29.39","$2.47B","2019","Health Care","Misc Health and Biotechnology Services","https://old.nasdaq.com/symbol/pgny",
"PFPT","Proofpoint, Inc.","123.85","$6.99B","2012","Technology","EDP Services","https://old.nasdaq.com/symbol/pfpt",
"PRPH","ProPhase Labs, Inc.","1.7794","$20.59M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/prph",
"PTACU","PropTech Acquisition Corporation","10.2509","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/ptacu",
"PRQR","ProQR Therapeutics N.V.","8.93","$440.85M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/prqr",
"EQRR","ProShares Equities for Rising Rates ETF","43.2694","$2.6M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/eqrr",
"BIB","ProShares Ultra Nasdaq Biotechnology","61.3","$183.9M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bib",
"UBIO","Proshares UltraPro Nasdaq Biotechnology","32.38","$25.9M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ubio",
"TQQQ","ProShares UltraPro QQQ","92.01","$4.55B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tqqq",
"ZBIO","ProShares UltraPro Short NASDAQ Biotechnology","9.22","$1.3B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/zbio",
"SQQQ","ProShares UltraPro Short QQQ","20.98","$1.01B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sqqq",
"BIS","ProShares UltraShort Nasdaq Biotechnology","13.48","$21.37M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bis",
"PSEC","Prospect Capital Corporation","6.46","$2.37B","2004","n/a","n/a","https://old.nasdaq.com/symbol/psec",
"PTGX","Protagonist Therapeutics, Inc.","6.935","$188.68M","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ptgx",
"PTVCA","Protective Insurance Corporation","15.76","$225.86M","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/ptvca",
"PTVCB","Protective Insurance Corporation","16.02","$229.59M","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/ptvcb",
"PRTO","Proteon Therapeutics, Inc.","0.6502","$14.42M","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/prto",
"PTI","Proteostasis Therapeutics, Inc.","2.1","$107.37M","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/pti",
"PRTA","Prothena Corporation plc","15.38","$613.61M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/prta",
"PRVB","Provention Bio, Inc.","14.68","$699.33M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/prvb",
"PVBC","Provident Bancorp, Inc.","12.45","$242.58M","2015","Finance","Savings Institutions","https://old.nasdaq.com/symbol/pvbc",
"PROV","Provident Financial Holdings, Inc.","21.81","$163.52M","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/prov",
"PBIP","Prudential Bancorp, Inc.","18.05","$160.45M","n/a","Finance","Banks","https://old.nasdaq.com/symbol/pbip",
"PMD","Psychemedics Corporation","9.48","$52.3M","n/a","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/pmd",
"PTC","PTC Inc.","76.98","$8.89B","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/ptc",
"PTCT","PTC Therapeutics, Inc.","51.96","$3.2B","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ptct",
"PHCF","PUHUI WEALTH INVESTMENT MANAGEMENT CO., LTD.","2.14","$24.63M","2018","Finance","Investment Managers","https://old.nasdaq.com/symbol/phcf",
"PULM","Pulmatrix, Inc.","1.5","$29.99M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/pulm",
"PLSE","Pulse Biosciences, Inc","15.08","$313.49M","2016","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/plse",
"PBYI","Puma Biotechnology Inc","8.14","$317.14M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/pbyi",
"PACQ","Pure Acquisition Corp.","10.36","$498.9M","2018","Finance","Business Services","https://old.nasdaq.com/symbol/pacq",
"PACQU","Pure Acquisition Corp.","10.83","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/pacqu",
"PACQW","Pure Acquisition Corp.","0.9875","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/pacqw",
"PCYO","Pure Cycle Corporation","12.56","$299.26M","n/a","Public Utilities","Water Supply","https://old.nasdaq.com/symbol/pcyo",
"PRPL","Purple Innovation, Inc.","10.43","$562.11M","2015","Consumer Durables","Home Furnishings","https://old.nasdaq.com/symbol/prpl",
"PUYI","Puyi Inc.","5.29","$319.06M","2019","Finance","Investment Managers","https://old.nasdaq.com/symbol/puyi",
"PXS","Pyxis Tankers Inc.","1.15","$24.58M","n/a","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/pxs",
"QK","Q&K International Group Limited","12.45","$590.9M","2019","Finance","Real Estate","https://old.nasdaq.com/symbol/qk",
"QADA","QAD Inc.","51.19","$1.04B","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/qada",
"QADB","QAD Inc.","36.6101","$745.05M","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/qadb",
"QCRH","QCR Holdings, Inc.","42.75","$675.23M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/qcrh",
"QGEN","Qiagen N.V.","33.68","$7.63B","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/qgen",
"QIWI","QIWI plc","18.6","$1.15B","2013","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/qiwi",
"QRVO","Qorvo, Inc.","112.92","$13.12B","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/qrvo",
"QCOM","QUALCOMM Incorporated","88.71","$101.29B","1991","Technology","Radio And Television Broadcasting And Communications Equipment","https://old.nasdaq.com/symbol/qcom",
"QBAK","Qualstar Corporation","5.51","$10.51M","2000","Technology","Electronic Components","https://old.nasdaq.com/symbol/qbak",
"QLYS","Qualys, Inc.","84.05","$3.26B","2012","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/qlys",
"QTRX","Quanterix Corporation","22.35","$626.13M","2017","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://old.nasdaq.com/symbol/qtrx",
"QRHC","Quest Resource Holding Corporation","2.26","$34.69M","n/a","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/qrhc",
"QUIK","QuickLogic Corporation","7.8","$64.94M","1999","Technology","Semiconductors","https://old.nasdaq.com/symbol/quik",
"QDEL","Quidel Corporation","77.26","$3.22B","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://old.nasdaq.com/symbol/qdel",
"QNST","QuinStreet, Inc.","14.78","$757.11M","2010","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/qnst",
"QUMU","Qumu Corporation","2.65","$35.94M","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/qumu",
"QTNT","Quotient Limited","9.02","$723.85M","2014","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://old.nasdaq.com/symbol/qtnt",
"QRTEA","Qurate Retail, Inc.","7.95","$3.31B","n/a","Consumer Services","Catalog/Specialty Distribution","https://old.nasdaq.com/symbol/qrtea",
"QRTEB","Qurate Retail, Inc.","7.91","$3.29B","n/a","Consumer Services","Catalog/Specialty Distribution","https://old.nasdaq.com/symbol/qrteb",
"QTT","Qutoutiao Inc.","3.94","$1B","2018","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/qtt",
"RRD","R.R. Donnelley & Sons Company","3.9","$276.51M","n/a","Miscellaneous","Publishing","https://old.nasdaq.com/symbol/rrd",
"RCM","R1 RCM Inc.","12.865","$1.45B","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/rcm",
"RARX","Ra Pharmaceuticals, Inc.","47.06","$2.22B","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/rarx",
"RADA","RADA Electronic Industries Ltd.","6.01","$230.83M","n/a","Technology","Electronic Components","https://old.nasdaq.com/symbol/rada",
"RDCM","Radcom Ltd.","8.77","$120.48M","1997","Technology","Computer peripheral equipment","https://old.nasdaq.com/symbol/rdcm",
"RDUS","Radius Health, Inc.","19.8","$914.21M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/rdus",
"RDNT","RadNet, Inc.","20.42","$1.03B","n/a","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/rdnt",
"RDWR","Radware Ltd.","26.08","$1.22B","1999","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/rdwr",
"METC","Ramaco Resources, Inc.","3.61","$147.77M","2017","Energy","Coal Mining","https://old.nasdaq.com/symbol/metc",
"RMBS","Rambus, Inc.","13.79","$1.54B","1997","Technology","Semiconductors","https://old.nasdaq.com/symbol/rmbs",
"RAND","Rand Capital Corporation","2.69","$39.42M","n/a","Consumer Non-Durables","Textiles","https://old.nasdaq.com/symbol/rand",
"RNDB","Randolph Bancorp, Inc.","17.59","$99.62M","2016","Finance","Major Banks","https://old.nasdaq.com/symbol/rndb",
"RPD","Rapid7, Inc.","60.32","$2.98B","2015","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/rpd",
"RAPT","RAPT Therapeutics, Inc.","28.53","$622.84M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/rapt",
"RTLR","Rattler Midstream LP","17.2","$2.61B","2019","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/rtlr",
"RAVE","Rave Restaurant Group, Inc.","1.69","$25.57M","n/a","Consumer Non-Durables","Food Distributors","https://old.nasdaq.com/symbol/rave",
"RAVN","Raven Industries, Inc.","33.73","$1.21B","n/a","Capital Goods","Specialty Chemicals","https://old.nasdaq.com/symbol/ravn",
"RBB","RBB Bancorp","20.61","$412.84M","2017","Finance","Major Banks","https://old.nasdaq.com/symbol/rbb",
"ROLL","RBC Bearings Incorporated","167.14","$4.18B","2005","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/roll",
"RICK","RCI Hospitality Holdings, Inc.","19.19","$177.65M","1995","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/rick",
"RCMT","RCM Technologies, Inc.","2.97","$38.48M","n/a","Technology","Professional Services","https://old.nasdaq.com/symbol/rcmt",
"RDI","Reading International Inc","10.73","$236.97M","n/a","Consumer Services","Movies/Entertainment","https://old.nasdaq.com/symbol/rdi",
"RDIB","Reading International Inc","23.29","$514.36M","n/a","Consumer Services","Movies/Entertainment","https://old.nasdaq.com/symbol/rdib",
"BLCN","Reality Shares Nasdaq NextGen Economy ETF","26.265","$65.66M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/blcn",
"RNWK","RealNetworks, Inc.","1.34","$51.08M","1997","Technology","EDP Services","https://old.nasdaq.com/symbol/rnwk",
"RP","RealPage, Inc.","55.2","$5.24B","2010","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/rp",
"RETA","Reata Pharmaceuticals, Inc.","206.21","$6.81B","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/reta",
"RCON","Recon Technology, Ltd.","2.538","$11.7M","2009","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/rcon",
"REPH","Recro Pharma, Inc.","16.47","$374.37M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/reph",
"RRBI","Red River Bancshares, Inc.","56.25","$410.97M","2019","Finance","Major Banks","https://old.nasdaq.com/symbol/rrbi",
"RRGB","Red Robin Gourmet Burgers, Inc.","32.87","$425.33M","2002","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/rrgb",
"RRR","Red Rock Resorts, Inc.","23.66","$2.77B","2016","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/rrr",
"RDVT","Red Violet, Inc.","18.69","$215.61M","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/rdvt",
"RDFN","Redfin Corporation","21.46","$1.98B","2017","Finance","Real Estate","https://old.nasdaq.com/symbol/rdfn",
"RDHL","Redhill Biopharma Ltd.","6.03","$212.68M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/rdhl",
"RBZ","Reebonz Holding Limited","1.15","$7.16M","2017","Consumer Services","Catalog/Specialty Distribution","https://old.nasdaq.com/symbol/rbz",
"REED","Reeds, Inc.","1.05","$49.97M","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/reed",
"REG","Regency Centers Corporation","62.175","$10.42B","1993","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/reg",
"REGN","Regeneron Pharmaceuticals, Inc.","382.42","$41.99B","1991","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/regn",
"RGNX","REGENXBIO Inc.","41.55","$1.53B","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/rgnx",
"RGLS","Regulus Therapeutics Inc.","1.51","$31.6M","2012","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/rgls",
"REKR","Rekor Systems, Inc.","4.25","$89.39M","n/a","Capital Goods","Telecommunications Equipment","https://old.nasdaq.com/symbol/rekr",
"RBNC","Reliant Bancorp, Inc.","21.99","$246.32M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/rbnc",
"RELV","Reliv&#39; International, Inc.","3.8","$6.64M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/relv",
"RLMD","Relmada Therapeutics, Inc.","38.16","$542.51M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/rlmd",
"MARK","Remark Holdings, Inc.","0.6172","$30.28M","n/a","Consumer Services","Telecommunications Equipment","https://old.nasdaq.com/symbol/mark",
"RNST","Renasant Corporation","34.81","$1.99B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/rnst",
"REGI","Renewable Energy Group, Inc.","25.19","$981.51M","2012","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/regi",
"RCII","Rent-A-Center Inc.","28.89","$1.58B","1995","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/rcii",
"RPAY","Repay Holdings Corporation","15.32","$604.08M","2018","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/rpay",
"RGEN","Repligen Corporation","95.13","$4.95B","1986","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/rgen",
"REPL","Replimune Group, Inc.","15.89","$567.06M","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/repl",
"KRMD","Repro Med Systems, Inc.","5.46","$215.68M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/krmd",
"RBCAA","Republic Bancorp, Inc.","46.6","$976.3M","1998","Finance","Major Banks","https://old.nasdaq.com/symbol/rbcaa",
"FRBK","Republic First Bancorp, Inc.","4.08","$240.08M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/frbk",
"REFR","Research Frontiers Incorporated","3.07","$95.45M","n/a","Miscellaneous","Multi-Sector Companies","https://old.nasdaq.com/symbol/refr",
"RESN","Resonant Inc.","2.46","$80.04M","2014","Technology","Semiconductors","https://old.nasdaq.com/symbol/resn",
"RECN","Resources Connection, Inc.","16.5","$530.31M","2000","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/recn",
"TORC","resTORbio, Inc.","1.41","$51.39M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/torc",
"ROIC","Retail Opportunity Investments Corp.","16.98","$1.97B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/roic",
"RETO","ReTo Eco-Solutions, Inc.","1","$22.76M","2017","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/reto",
"RTRX","Retrophin, Inc.","15.18","$652.11M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/rtrx",
"RVNC","Revance Therapeutics, Inc.","16.625","$749.93M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/rvnc",
"RWLK","ReWalk Robotics Ltd.","2.48","$18.12M","2014","Health Care","Industrial Specialties","https://old.nasdaq.com/symbol/rwlk",
"REXN","Rexahn Pharmaceuticals, Inc.","2.057","$8.27M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/rexn",
"RFIL","RF Industries, Ltd.","6.5","$62.5M","n/a","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/rfil",
"RGCO","RGC Resources Inc.","27.69","$223.77M","n/a","Public Utilities","Oil & Gas Production","https://old.nasdaq.com/symbol/rgco",
"RBKB","Rhinebeck Bancorp, Inc.","11.1966","$124.65M","2019","Finance","Banks","https://old.nasdaq.com/symbol/rbkb",
"RYTM","Rhythm Pharmaceuticals, Inc.","21.5","$944.42M","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/rytm",
"RBBN","Ribbon Communications Inc. ","3.19","$353.29M","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/rbbn",
"RIBT","RiceBran Technologies","1.2598","$50.37M","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/ribt",
"RELL","Richardson Electronics, Ltd.","6.184","$81.17M","1983","Technology","Electronic Components","https://old.nasdaq.com/symbol/rell",
"RMBI","Richmond Mutual Bancorporation, Inc.","15.57","$210.61M","2019","Finance","Major Banks","https://old.nasdaq.com/symbol/rmbi",
